20080421163754_g_088,data\clipped_data\rgb\20080421163754_g_088,37,2
20080421163754_g_138,data\clipped_data\rgb\20080421163754_g_138,39,2
20080421163754_g_175,data\clipped_data\rgb\20080421163754_g_175,41,2
20080421163754_g_179,data\clipped_data\rgb\20080421163754_g_179,35,2
20080421163754_g_180,data\clipped_data\rgb\20080421163754_g_180,43,2
20080421163754_g_193,data\clipped_data\rgb\20080421163754_g_193,42,2
20080421163754_g_194,data\clipped_data\rgb\20080421163754_g_194,53,2
20080421163754_g_195,data\clipped_data\rgb\20080421163754_g_195,57,2
20080421163754_g_196,data\clipped_data\rgb\20080421163754_g_196,57,2
20080421163754_g_197,data\clipped_data\rgb\20080421163754_g_197,54,2
20080421163754_g_198,data\clipped_data\rgb\20080421163754_g_198,92,2
20080421163754_g_199,data\clipped_data\rgb\20080421163754_g_199,71,2
20080421163754_g_203,data\clipped_data\rgb\20080421163754_g_203,43,2
20080421163754_g_204,data\clipped_data\rgb\20080421163754_g_204,61,2
20080421163754_g_205,data\clipped_data\rgb\20080421163754_g_205,44,2
20080421163754_g_206,data\clipped_data\rgb\20080421163754_g_206,102,2
20080421163754_g_207,data\clipped_data\rgb\20080421163754_g_207,45,2
20080421163754_g_208,data\clipped_data\rgb\20080421163754_g_208,38,2
20080421163754_g_209,data\clipped_data\rgb\20080421163754_g_209,44,2
20080421163754_g_210,data\clipped_data\rgb\20080421163754_g_210,49,2
20080421163754_g_211,data\clipped_data\rgb\20080421163754_g_211,39,2
20080421163754_g_218,data\clipped_data\rgb\20080421163754_g_218,31,2
20080421163754_g_244,data\clipped_data\rgb\20080421163754_g_244,44,2
20080421163754_g_254,data\clipped_data\rgb\20080421163754_g_254,61,2
20080421163754_g_255,data\clipped_data\rgb\20080421163754_g_255,22,2
20080421163754_g_256,data\clipped_data\rgb\20080421163754_g_256,45,2
20080421163754_ha_074,data\clipped_data\rgb\20080421163754_ha_074,55,3
20080421163754_ha_075,data\clipped_data\rgb\20080421163754_ha_075,55,3
20080421163754_ha_076,data\clipped_data\rgb\20080421163754_ha_076,41,3
20080421163754_ha_077,data\clipped_data\rgb\20080421163754_ha_077,54,3
20080421163754_ha_109,data\clipped_data\rgb\20080421163754_ha_109,63,3
20080421163754_ha_110,data\clipped_data\rgb\20080421163754_ha_110,57,3
20080421163754_ha_111,data\clipped_data\rgb\20080421163754_ha_111,55,3
20080421163754_ha_112,data\clipped_data\rgb\20080421163754_ha_112,46,3
20080421163754_ha_113,data\clipped_data\rgb\20080421163754_ha_113,21,3
20080421163754_ha_117,data\clipped_data\rgb\20080421163754_ha_117,12,3
20080421163754_ha_118,data\clipped_data\rgb\20080421163754_ha_118,49,3
20080421163754_ha_119,data\clipped_data\rgb\20080421163754_ha_119,70,3
20080421163754_ha_120,data\clipped_data\rgb\20080421163754_ha_120,35,3
20080421163754_ha_121,data\clipped_data\rgb\20080421163754_ha_121,29,3
20080421163754_ha_125,data\clipped_data\rgb\20080421163754_ha_125,66,3
20080421163754_ha_126,data\clipped_data\rgb\20080421163754_ha_126,82,3
20080421163754_ha_127,data\clipped_data\rgb\20080421163754_ha_127,88,3
20080421163754_ha_128,data\clipped_data\rgb\20080421163754_ha_128,34,3
20080421163754_ha_135,data\clipped_data\rgb\20080421163754_ha_135,39,3
20080421163754_ha_136,data\clipped_data\rgb\20080421163754_ha_136,39,3
20080421163754_ha_145,data\clipped_data\rgb\20080421163754_ha_145,50,3
20080421163754_ha_146,data\clipped_data\rgb\20080421163754_ha_146,102,3
20080421163754_ha_148,data\clipped_data\rgb\20080421163754_ha_148,87,3
20080421163754_ha_158,data\clipped_data\rgb\20080421163754_ha_158,102,3
20080421163754_ha_159,data\clipped_data\rgb\20080421163754_ha_159,53,3
20080421163754_ha_160,data\clipped_data\rgb\20080421163754_ha_160,67,3
20080421163754_ha_161,data\clipped_data\rgb\20080421163754_ha_161,33,3
20080421163754_ha_168,data\clipped_data\rgb\20080421163754_ha_168,27,3
20080421163754_ha_169,data\clipped_data\rgb\20080421163754_ha_169,60,3
20080421163754_ha_170,data\clipped_data\rgb\20080421163754_ha_170,77,3
20080421163754_ha_171,data\clipped_data\rgb\20080421163754_ha_171,66,3
20080421163754_ha_172,data\clipped_data\rgb\20080421163754_ha_172,23,3
20080421163754_ha_185,data\clipped_data\rgb\20080421163754_ha_185,16,3
20080421163754_ha_186,data\clipped_data\rgb\20080421163754_ha_186,24,3
20080421163754_ha_220,data\clipped_data\rgb\20080421163754_ha_220,89,3
20080421163754_ha_221,data\clipped_data\rgb\20080421163754_ha_221,21,3
20080421163754_ha_222,data\clipped_data\rgb\20080421163754_ha_222,60,3
20080421163754_ha_225,data\clipped_data\rgb\20080421163754_ha_225,46,3
20080421163754_ha_226,data\clipped_data\rgb\20080421163754_ha_226,45,3
20080421163754_ha_229,data\clipped_data\rgb\20080421163754_ha_229,42,3
20080421163754_ha_230,data\clipped_data\rgb\20080421163754_ha_230,89,3
20080421163754_ha_236,data\clipped_data\rgb\20080421163754_ha_236,55,3
20080421163754_ha_237,data\clipped_data\rgb\20080421163754_ha_237,102,3
20080421163754_ha_238,data\clipped_data\rgb\20080421163754_ha_238,102,3
20080421163754_ha_239,data\clipped_data\rgb\20080421163754_ha_239,47,3
20080421163754_he_009,data\clipped_data\rgb\20080421163754_he_009,21,4
20080421163754_he_020,data\clipped_data\rgb\20080421163754_he_020,24,4
20080421163754_he_021,data\clipped_data\rgb\20080421163754_he_021,53,4
20080421163754_he_091,data\clipped_data\rgb\20080421163754_he_091,51,4
20080421163754_he_098,data\clipped_data\rgb\20080421163754_he_098,31,4
20080421163754_he_130,data\clipped_data\rgb\20080421163754_he_130,31,4
20080421163754_he_200,data\clipped_data\rgb\20080421163754_he_200,19,4
20080421163754_he_231,data\clipped_data\rgb\20080421163754_he_231,31,4
20080421163754_he_232,data\clipped_data\rgb\20080421163754_he_232,20,4
20080421163754_he_233,data\clipped_data\rgb\20080421163754_he_233,24,4
20080421163754_he_240,data\clipped_data\rgb\20080421163754_he_240,43,4
20080421163754_he_241,data\clipped_data\rgb\20080421163754_he_241,31,4
20080421163754_rs_026,data\clipped_data\rgb\20080421163754_rs_026,102,6
20080421163754_rs_027,data\clipped_data\rgb\20080421163754_rs_027,24,6
20080421163754_rs_028,data\clipped_data\rgb\20080421163754_rs_028,102,6
20080421163754_rs_029,data\clipped_data\rgb\20080421163754_rs_029,78,6
20080421163754_rs_030,data\clipped_data\rgb\20080421163754_rs_030,102,6
20080421163754_rs_031,data\clipped_data\rgb\20080421163754_rs_031,28,6
20080421163754_rs_032,data\clipped_data\rgb\20080421163754_rs_032,102,6
20080421163754_rs_034,data\clipped_data\rgb\20080421163754_rs_034,102,6
20080421163754_rs_036,data\clipped_data\rgb\20080421163754_rs_036,102,6
20080421163754_rs_037,data\clipped_data\rgb\20080421163754_rs_037,26,6
20080421163754_rs_038,data\clipped_data\rgb\20080421163754_rs_038,102,6
20080421163754_rs_040,data\clipped_data\rgb\20080421163754_rs_040,102,6
20080421163754_rs_041,data\clipped_data\rgb\20080421163754_rs_041,61,6
20080421163754_r_004,data\clipped_data\rgb\20080421163754_r_004,25,5
20080421163754_r_005,data\clipped_data\rgb\20080421163754_r_005,27,5
20080421163754_r_006,data\clipped_data\rgb\20080421163754_r_006,29,5
20080421163754_r_011,data\clipped_data\rgb\20080421163754_r_011,33,5
20080421163754_r_012,data\clipped_data\rgb\20080421163754_r_012,23,5
20080421163754_r_016,data\clipped_data\rgb\20080421163754_r_016,49,5
20080421163754_r_022,data\clipped_data\rgb\20080421163754_r_022,45,5
20080421163754_r_081,data\clipped_data\rgb\20080421163754_r_081,36,5
20080421163754_r_082,data\clipped_data\rgb\20080421163754_r_082,43,5
20080421163754_r_083,data\clipped_data\rgb\20080421163754_r_083,26,5
20080421163754_r_084,data\clipped_data\rgb\20080421163754_r_084,50,5
20080421163754_r_090,data\clipped_data\rgb\20080421163754_r_090,32,5
20080421163754_r_094,data\clipped_data\rgb\20080421163754_r_094,43,5
20080421163754_r_095,data\clipped_data\rgb\20080421163754_r_095,46,5
20080421163754_r_096,data\clipped_data\rgb\20080421163754_r_096,57,5
20080421163754_r_101,data\clipped_data\rgb\20080421163754_r_101,38,5
20080421163754_r_106,data\clipped_data\rgb\20080421163754_r_106,97,5
20080421163754_r_107,data\clipped_data\rgb\20080421163754_r_107,31,5
20080421163754_r_114,data\clipped_data\rgb\20080421163754_r_114,33,5
20080421163754_r_133,data\clipped_data\rgb\20080421163754_r_133,19,5
20080421163754_r_140,data\clipped_data\rgb\20080421163754_r_140,25,5
20080421163754_r_144,data\clipped_data\rgb\20080421163754_r_144,40,5
20080421163754_r_212,data\clipped_data\rgb\20080421163754_r_212,34,5
20080421163754_r_227,data\clipped_data\rgb\20080421163754_r_227,28,5
20080421163754_r_234,data\clipped_data\rgb\20080421163754_r_234,45,5
20080421163754_w_008,data\clipped_data\rgb\20080421163754_w_008,33,7
20080421163754_w_013,data\clipped_data\rgb\20080421163754_w_013,39,7
20080421163754_w_017,data\clipped_data\rgb\20080421163754_w_017,52,7
20080421163754_w_018,data\clipped_data\rgb\20080421163754_w_018,34,7
20080421163754_w_099,data\clipped_data\rgb\20080421163754_w_099,44,7
20080421163754_w_104,data\clipped_data\rgb\20080421163754_w_104,23,7
20080421163754_w_142,data\clipped_data\rgb\20080421163754_w_142,13,7
20080421163754_w_143,data\clipped_data\rgb\20080421163754_w_143,18,7
20080421163754_w_152,data\clipped_data\rgb\20080421163754_w_152,29,7
20080421163754_w_178,data\clipped_data\rgb\20080421163754_w_178,28,7
20080421163754_w_188,data\clipped_data\rgb\20080421163754_w_188,35,7
20080421163754_w_201,data\clipped_data\rgb\20080421163754_w_201,35,7
20080421175111_d_160,data\clipped_data\rgb\20080421175111_d_160,28,0
20080421175111_d_161,data\clipped_data\rgb\20080421175111_d_161,37,0
20080421175111_d_162,data\clipped_data\rgb\20080421175111_d_162,29,0
20080421175111_e_083,data\clipped_data\rgb\20080421175111_e_083,102,1
20080421175111_e_084,data\clipped_data\rgb\20080421175111_e_084,22,1
20080421175111_e_085,data\clipped_data\rgb\20080421175111_e_085,102,1
20080421175111_e_092,data\clipped_data\rgb\20080421175111_e_092,65,1
20080421175111_e_094,data\clipped_data\rgb\20080421175111_e_094,102,1
20080421175111_e_095,data\clipped_data\rgb\20080421175111_e_095,27,1
20080421175111_e_144,data\clipped_data\rgb\20080421175111_e_144,73,1
20080421175111_e_147,data\clipped_data\rgb\20080421175111_e_147,24,1
20080421175111_e_148,data\clipped_data\rgb\20080421175111_e_148,69,1
20080421175111_e_150,data\clipped_data\rgb\20080421175111_e_150,54,1
20080421175111_e_152,data\clipped_data\rgb\20080421175111_e_152,53,1
20080421175111_gb_079,data\clipped_data\rgb\20080421175111_gb_079,60,2
20080421175111_gb_080,data\clipped_data\rgb\20080421175111_gb_080,49,2
20080421175111_gb_081,data\clipped_data\rgb\20080421175111_gb_081,62,2
20080421175111_gb_113,data\clipped_data\rgb\20080421175111_gb_113,55,2
20080421175111_gb_114,data\clipped_data\rgb\20080421175111_gb_114,79,2
20080421175111_gb_115,data\clipped_data\rgb\20080421175111_gb_115,92,2
20080421175111_gb_116,data\clipped_data\rgb\20080421175111_gb_116,92,2
20080421175111_gb_122,data\clipped_data\rgb\20080421175111_gb_122,31,2
20080421175111_gb_123,data\clipped_data\rgb\20080421175111_gb_123,32,2
20080421175111_gb_135,data\clipped_data\rgb\20080421175111_gb_135,39,2
20080421175111_gb_136,data\clipped_data\rgb\20080421175111_gb_136,44,2
20080421175111_gb_137,data\clipped_data\rgb\20080421175111_gb_137,51,2
20080421175111_gb_138,data\clipped_data\rgb\20080421175111_gb_138,45,2
20080421175111_gb_142,data\clipped_data\rgb\20080421175111_gb_142,45,2
20080421175111_gb_143,data\clipped_data\rgb\20080421175111_gb_143,81,2
20080421175111_g_031,data\clipped_data\rgb\20080421175111_g_031,102,2
20080421175111_g_033,data\clipped_data\rgb\20080421175111_g_033,102,2
20080421175111_g_035,data\clipped_data\rgb\20080421175111_g_035,78,2
20080421175111_g_036,data\clipped_data\rgb\20080421175111_g_036,71,2
20080421175111_g_037,data\clipped_data\rgb\20080421175111_g_037,49,2
20080421175111_g_039,data\clipped_data\rgb\20080421175111_g_039,95,2
20080421175111_g_040,data\clipped_data\rgb\20080421175111_g_040,45,2
20080421175111_g_041,data\clipped_data\rgb\20080421175111_g_041,74,2
20080421175111_g_042,data\clipped_data\rgb\20080421175111_g_042,57,2
20080421175111_g_043,data\clipped_data\rgb\20080421175111_g_043,70,2
20080421175111_g_044,data\clipped_data\rgb\20080421175111_g_044,90,2
20080421175111_g_045,data\clipped_data\rgb\20080421175111_g_045,102,2
20080421175111_g_046,data\clipped_data\rgb\20080421175111_g_046,62,2
20080421175111_g_047,data\clipped_data\rgb\20080421175111_g_047,102,2
20080421175111_g_048,data\clipped_data\rgb\20080421175111_g_048,102,2
20080421175111_g_049,data\clipped_data\rgb\20080421175111_g_049,53,2
20080421175111_g_050,data\clipped_data\rgb\20080421175111_g_050,81,2
20080421175111_g_082,data\clipped_data\rgb\20080421175111_g_082,13,2
20080421175111_g_117,data\clipped_data\rgb\20080421175111_g_117,47,2
20080421175111_g_118,data\clipped_data\rgb\20080421175111_g_118,83,2
20080421175111_g_119,data\clipped_data\rgb\20080421175111_g_119,60,2
20080421175111_g_120,data\clipped_data\rgb\20080421175111_g_120,63,2
20080421175111_g_121,data\clipped_data\rgb\20080421175111_g_121,41,2
20080421175111_g_124,data\clipped_data\rgb\20080421175111_g_124,39,2
20080421175111_g_125,data\clipped_data\rgb\20080421175111_g_125,59,2
20080421175111_g_126,data\clipped_data\rgb\20080421175111_g_126,35,2
20080421175111_g_129,data\clipped_data\rgb\20080421175111_g_129,63,2
20080421175111_g_130,data\clipped_data\rgb\20080421175111_g_130,22,2
20080421175111_g_131,data\clipped_data\rgb\20080421175111_g_131,64,2
20080421175111_g_132,data\clipped_data\rgb\20080421175111_g_132,39,2
20080421175111_g_133,data\clipped_data\rgb\20080421175111_g_133,62,2
20080421175111_g_134,data\clipped_data\rgb\20080421175111_g_134,70,2
20080421175111_g_139,data\clipped_data\rgb\20080421175111_g_139,44,2
20080421175111_g_140,data\clipped_data\rgb\20080421175111_g_140,55,2
20080421175111_g_141,data\clipped_data\rgb\20080421175111_g_141,31,2
20080421175111_g_179,data\clipped_data\rgb\20080421175111_g_179,31,2
20080421175111_ha_104,data\clipped_data\rgb\20080421175111_ha_104,16,3
20080421175111_ha_105,data\clipped_data\rgb\20080421175111_ha_105,102,3
20080421175111_ha_106,data\clipped_data\rgb\20080421175111_ha_106,28,3
20080421175111_ha_167,data\clipped_data\rgb\20080421175111_ha_167,36,3
20080421175111_ha_168,data\clipped_data\rgb\20080421175111_ha_168,40,3
20080421175111_ha_172,data\clipped_data\rgb\20080421175111_ha_172,90,3
20080421175111_ha_173,data\clipped_data\rgb\20080421175111_ha_173,35,3
20080421175111_ha_174,data\clipped_data\rgb\20080421175111_ha_174,41,3
20080421175111_ha_175,data\clipped_data\rgb\20080421175111_ha_175,31,3
20080421175111_he_155,data\clipped_data\rgb\20080421175111_he_155,40,4
20080421175111_rs_052,data\clipped_data\rgb\20080421175111_rs_052,102,6
20080421175111_rs_053,data\clipped_data\rgb\20080421175111_rs_053,50,6
20080421175111_rs_054,data\clipped_data\rgb\20080421175111_rs_054,102,6
20080421175111_rs_055,data\clipped_data\rgb\20080421175111_rs_055,54,6
20080421175111_rs_056,data\clipped_data\rgb\20080421175111_rs_056,102,6
20080421175111_rs_057,data\clipped_data\rgb\20080421175111_rs_057,38,6
20080421175111_rs_058,data\clipped_data\rgb\20080421175111_rs_058,102,6
20080421175111_rs_059,data\clipped_data\rgb\20080421175111_rs_059,20,6
20080421175111_rs_060,data\clipped_data\rgb\20080421175111_rs_060,102,6
20080421175111_rs_061,data\clipped_data\rgb\20080421175111_rs_061,54,6
20080421175111_rs_062,data\clipped_data\rgb\20080421175111_rs_062,102,6
20080421175111_rs_063,data\clipped_data\rgb\20080421175111_rs_063,73,6
20080421175111_rs_064,data\clipped_data\rgb\20080421175111_rs_064,102,6
20080421175111_rs_065,data\clipped_data\rgb\20080421175111_rs_065,88,6
20080421175111_rs_066,data\clipped_data\rgb\20080421175111_rs_066,102,6
20080421175111_rs_067,data\clipped_data\rgb\20080421175111_rs_067,38,6
20080421175111_rs_068,data\clipped_data\rgb\20080421175111_rs_068,102,6
20080421175111_rs_069,data\clipped_data\rgb\20080421175111_rs_069,20,6
20080421175111_rs_070,data\clipped_data\rgb\20080421175111_rs_070,102,6
20080421175111_rs_071,data\clipped_data\rgb\20080421175111_rs_071,46,6
20080421175111_rs_072,data\clipped_data\rgb\20080421175111_rs_072,84,6
20080421175111_rs_073,data\clipped_data\rgb\20080421175111_rs_073,102,6
20080421175111_rs_074,data\clipped_data\rgb\20080421175111_rs_074,53,6
20080421175111_rs_075,data\clipped_data\rgb\20080421175111_rs_075,102,6
20080421175111_rs_076,data\clipped_data\rgb\20080421175111_rs_076,30,6
20080421175111_rs_077,data\clipped_data\rgb\20080421175111_rs_077,102,6
20080421175111_rs_078,data\clipped_data\rgb\20080421175111_rs_078,69,6
20080421175111_rs_109,data\clipped_data\rgb\20080421175111_rs_109,102,6
20080421175111_rs_110,data\clipped_data\rgb\20080421175111_rs_110,36,6
20080421175111_rs_111,data\clipped_data\rgb\20080421175111_rs_111,102,6
20080421175111_rs_112,data\clipped_data\rgb\20080421175111_rs_112,48,6
20080421175111_rs_180,data\clipped_data\rgb\20080421175111_rs_180,82,6
20080421175111_rs_181,data\clipped_data\rgb\20080421175111_rs_181,102,6
20080421175111_rs_182,data\clipped_data\rgb\20080421175111_rs_182,43,6
20080421175111_rs_183,data\clipped_data\rgb\20080421175111_rs_183,102,6
20080421175111_rs_184,data\clipped_data\rgb\20080421175111_rs_184,61,6
20080421175111_rs_185,data\clipped_data\rgb\20080421175111_rs_185,102,6
20080421175111_rs_186,data\clipped_data\rgb\20080421175111_rs_186,26,6
20080421175111_rs_187,data\clipped_data\rgb\20080421175111_rs_187,93,6
20080421175111_rs_188,data\clipped_data\rgb\20080421175111_rs_188,102,6
20080421175111_rs_189,data\clipped_data\rgb\20080421175111_rs_189,31,6
20080421175111_r_001,data\clipped_data\rgb\20080421175111_r_001,43,5
20080421175111_r_005,data\clipped_data\rgb\20080421175111_r_005,63,5
20080421175111_r_012,data\clipped_data\rgb\20080421175111_r_012,94,5
20080421175111_r_017,data\clipped_data\rgb\20080421175111_r_017,31,5
20080421175111_r_038,data\clipped_data\rgb\20080421175111_r_038,58,5
20080421175111_r_087,data\clipped_data\rgb\20080421175111_r_087,33,5
20080421175111_r_096,data\clipped_data\rgb\20080421175111_r_096,22,5
20080421175111_r_097,data\clipped_data\rgb\20080421175111_r_097,21,5
20080421175111_r_128,data\clipped_data\rgb\20080421175111_r_128,45,5
20080421175111_r_145,data\clipped_data\rgb\20080421175111_r_145,61,5
20080421175111_r_176,data\clipped_data\rgb\20080421175111_r_176,18,5
20080421175111_w_002,data\clipped_data\rgb\20080421175111_w_002,21,7
20080421175111_w_003,data\clipped_data\rgb\20080421175111_w_003,21,7
20080421175111_w_004,data\clipped_data\rgb\20080421175111_w_004,33,7
20080421175111_w_014,data\clipped_data\rgb\20080421175111_w_014,21,7
20080421175111_w_088,data\clipped_data\rgb\20080421175111_w_088,21,7
20080421175111_w_090,data\clipped_data\rgb\20080421175111_w_090,17,7
20080421175111_w_098,data\clipped_data\rgb\20080421175111_w_098,15,7
20080422174518A_d_016,data\clipped_data\rgb\20080422174518A_d_016,13,0
20080422174518A_he_004,data\clipped_data\rgb\20080422174518A_he_004,47,4
20080422174518A_he_005,data\clipped_data\rgb\20080422174518A_he_005,31,4
20080422174518A_he_009,data\clipped_data\rgb\20080422174518A_he_009,102,4
20080422174518A_he_012,data\clipped_data\rgb\20080422174518A_he_012,38,4
20080422174518A_he_013,data\clipped_data\rgb\20080422174518A_he_013,47,4
20080422174518A_he_021,data\clipped_data\rgb\20080422174518A_he_021,35,4
20080422174518A_he_043,data\clipped_data\rgb\20080422174518A_he_043,59,4
20080422174518A_he_058,data\clipped_data\rgb\20080422174518A_he_058,35,4
20080422174518A_he_063,data\clipped_data\rgb\20080422174518A_he_063,102,4
20080422174518A_he_064,data\clipped_data\rgb\20080422174518A_he_064,25,4
20080422174518A_he_069,data\clipped_data\rgb\20080422174518A_he_069,37,4
20080422174518A_he_071,data\clipped_data\rgb\20080422174518A_he_071,52,4
20080422174518A_he_074,data\clipped_data\rgb\20080422174518A_he_074,65,4
20080422174518A_he_075,data\clipped_data\rgb\20080422174518A_he_075,64,4
20080422174518A_he_076,data\clipped_data\rgb\20080422174518A_he_076,19,4
20080422174518A_he_126,data\clipped_data\rgb\20080422174518A_he_126,41,4
20080422174518A_he_143,data\clipped_data\rgb\20080422174518A_he_143,21,4
20080422174518A_he_147,data\clipped_data\rgb\20080422174518A_he_147,36,4
20080422174518A_he_148,data\clipped_data\rgb\20080422174518A_he_148,66,4
20080422174518A_he_150,data\clipped_data\rgb\20080422174518A_he_150,18,4
20080422174518A_he_177,data\clipped_data\rgb\20080422174518A_he_177,97,4
20080422174518A_he_178,data\clipped_data\rgb\20080422174518A_he_178,9,4
20080422174518A_he_180,data\clipped_data\rgb\20080422174518A_he_180,71,4
20080422174518A_r_024,data\clipped_data\rgb\20080422174518A_r_024,39,5
20080422174518A_r_025,data\clipped_data\rgb\20080422174518A_r_025,17,5
20080422174518A_r_026,data\clipped_data\rgb\20080422174518A_r_026,30,5
20080422174518A_r_030,data\clipped_data\rgb\20080422174518A_r_030,30,5
20080422174518A_r_031,data\clipped_data\rgb\20080422174518A_r_031,44,5
20080422174518A_r_036,data\clipped_data\rgb\20080422174518A_r_036,75,5
20080422174518A_r_037,data\clipped_data\rgb\20080422174518A_r_037,10,5
20080422174518A_r_038,data\clipped_data\rgb\20080422174518A_r_038,37,5
20080422174518A_r_039,data\clipped_data\rgb\20080422174518A_r_039,22,5
20080422174518A_r_045,data\clipped_data\rgb\20080422174518A_r_045,27,5
20080422174518A_r_051,data\clipped_data\rgb\20080422174518A_r_051,73,5
20080422174518A_r_060,data\clipped_data\rgb\20080422174518A_r_060,27,5
20080422174518A_r_084,data\clipped_data\rgb\20080422174518A_r_084,22,5
20080422174518A_r_086,data\clipped_data\rgb\20080422174518A_r_086,37,5
20080422174518A_r_088,data\clipped_data\rgb\20080422174518A_r_088,26,5
20080422174518A_r_089,data\clipped_data\rgb\20080422174518A_r_089,21,5
20080422174518A_r_093,data\clipped_data\rgb\20080422174518A_r_093,50,5
20080422174518A_r_094,data\clipped_data\rgb\20080422174518A_r_094,23,5
20080422174518A_r_096,data\clipped_data\rgb\20080422174518A_r_096,14,5
20080422174518A_r_097,data\clipped_data\rgb\20080422174518A_r_097,16,5
20080422174518A_r_104,data\clipped_data\rgb\20080422174518A_r_104,43,5
20080422174518A_r_106,data\clipped_data\rgb\20080422174518A_r_106,33,5
20080422174518A_r_110,data\clipped_data\rgb\20080422174518A_r_110,13,5
20080422174518A_r_113,data\clipped_data\rgb\20080422174518A_r_113,52,5
20080422174518A_r_118,data\clipped_data\rgb\20080422174518A_r_118,40,5
20080422174518A_r_122,data\clipped_data\rgb\20080422174518A_r_122,16,5
20080422174518A_r_130,data\clipped_data\rgb\20080422174518A_r_130,14,5
20080422174518A_r_132,data\clipped_data\rgb\20080422174518A_r_132,14,5
20080422174518A_r_135,data\clipped_data\rgb\20080422174518A_r_135,13,5
20080422174518A_r_138,data\clipped_data\rgb\20080422174518A_r_138,30,5
20080422174518A_r_142,data\clipped_data\rgb\20080422174518A_r_142,19,5
20080422174518A_r_161,data\clipped_data\rgb\20080422174518A_r_161,53,5
20080422174518A_r_164,data\clipped_data\rgb\20080422174518A_r_164,16,5
20080422174518A_r_170,data\clipped_data\rgb\20080422174518A_r_170,29,5
20080422174518A_r_171,data\clipped_data\rgb\20080422174518A_r_171,37,5
20080422174518A_r_175,data\clipped_data\rgb\20080422174518A_r_175,24,5
20080422174518A_r_183,data\clipped_data\rgb\20080422174518A_r_183,26,5
20080422174518A_r_186,data\clipped_data\rgb\20080422174518A_r_186,15,5
20080422174518A_r_188,data\clipped_data\rgb\20080422174518A_r_188,8,5
20080422174518A_w_001,data\clipped_data\rgb\20080422174518A_w_001,20,7
20080422174518A_w_006,data\clipped_data\rgb\20080422174518A_w_006,18,7
20080422174518A_w_010,data\clipped_data\rgb\20080422174518A_w_010,33,7
20080422174518A_w_011,data\clipped_data\rgb\20080422174518A_w_011,16,7
20080422174518A_w_014,data\clipped_data\rgb\20080422174518A_w_014,11,7
20080422174518A_w_020,data\clipped_data\rgb\20080422174518A_w_020,9,7
20080422174518A_w_022,data\clipped_data\rgb\20080422174518A_w_022,25,7
20080422174518A_w_028,data\clipped_data\rgb\20080422174518A_w_028,24,7
20080422174518A_w_032,data\clipped_data\rgb\20080422174518A_w_032,25,7
20080422174518A_w_033,data\clipped_data\rgb\20080422174518A_w_033,14,7
20080422174518A_w_049,data\clipped_data\rgb\20080422174518A_w_049,12,7
20080422174518A_w_057,data\clipped_data\rgb\20080422174518A_w_057,19,7
20080422174518A_w_078,data\clipped_data\rgb\20080422174518A_w_078,25,7
20080422174518A_w_081,data\clipped_data\rgb\20080422174518A_w_081,17,7
20080422174518A_w_085,data\clipped_data\rgb\20080422174518A_w_085,30,7
20080422174518A_w_090,data\clipped_data\rgb\20080422174518A_w_090,30,7
20080422174518A_w_091,data\clipped_data\rgb\20080422174518A_w_091,36,7
20080422174518A_w_092,data\clipped_data\rgb\20080422174518A_w_092,31,7
20080422174518A_w_095,data\clipped_data\rgb\20080422174518A_w_095,13,7
20080422174518A_w_100,data\clipped_data\rgb\20080422174518A_w_100,29,7
20080422174518A_w_108,data\clipped_data\rgb\20080422174518A_w_108,15,7
20080422174518A_w_109,data\clipped_data\rgb\20080422174518A_w_109,20,7
20080422174518A_w_112,data\clipped_data\rgb\20080422174518A_w_112,23,7
20080422174518A_w_116,data\clipped_data\rgb\20080422174518A_w_116,11,7
20080422174518A_w_117,data\clipped_data\rgb\20080422174518A_w_117,39,7
20080422174518A_w_119,data\clipped_data\rgb\20080422174518A_w_119,20,7
20080422174518A_w_123,data\clipped_data\rgb\20080422174518A_w_123,19,7
20080422174518A_w_124,data\clipped_data\rgb\20080422174518A_w_124,22,7
20080422174518A_w_128,data\clipped_data\rgb\20080422174518A_w_128,15,7
20080422174518A_w_129,data\clipped_data\rgb\20080422174518A_w_129,28,7
20080422174518A_w_131,data\clipped_data\rgb\20080422174518A_w_131,25,7
20080422174518A_w_133,data\clipped_data\rgb\20080422174518A_w_133,30,7
20080422174518A_w_137,data\clipped_data\rgb\20080422174518A_w_137,24,7
20080422174518A_w_141,data\clipped_data\rgb\20080422174518A_w_141,19,7
20080422174518A_w_145,data\clipped_data\rgb\20080422174518A_w_145,15,7
20080422174518A_w_151,data\clipped_data\rgb\20080422174518A_w_151,12,7
20080422174518A_w_165,data\clipped_data\rgb\20080422174518A_w_165,16,7
20080422174518A_w_169,data\clipped_data\rgb\20080422174518A_w_169,20,7
20080422174518A_w_179,data\clipped_data\rgb\20080422174518A_w_179,21,7
20080422174518A_w_181,data\clipped_data\rgb\20080422174518A_w_181,10,7
20080422174518A_w_185,data\clipped_data\rgb\20080422174518A_w_185,13,7
20080422174518A_w_194,data\clipped_data\rgb\20080422174518A_w_194,15,7
20080422174518E_d_075,data\clipped_data\rgb\20080422174518E_d_075,25,0
20080422174518E_d_082,data\clipped_data\rgb\20080422174518E_d_082,18,0
20080422174518E_d_102,data\clipped_data\rgb\20080422174518E_d_102,77,0
20080422174518E_d_105,data\clipped_data\rgb\20080422174518E_d_105,36,0
