,r1,r2,r3,r4,r5,r6,r7,r8,f1,f2,f3,f4,f5,f6,f7,f8,label
667,-3.971835,-0.58139324,11.692616,-6.021169,0.5403504,1.2351776,0.99413264,-5.0052304,-1.3498061,-1.7799658,10.3774605,-2.824333,0.66335976,1.6618536,-0.93164825,-6.8246965,2
668,-4.5684876,-1.1383408,12.078499,-6.4066353,0.6843174,1.0600151,0.8936148,-4.4450703,-1.7884396,-2.3700976,8.207882,-3.0045948,0.26775205,2.4142745,-0.07496682,-5.0663815,2
669,-4.4048977,-0.29802653,11.96207,-6.052615,1.4115353,1.4329199,1.118951,-4.9084353,-0.53479743,-1.0717578,9.3976555,-3.8691418,0.37459546,1.6303343,-0.7447821,-6.4042873,2
670,-3.747263,-0.4091631,11.001765,-5.7543736,0.72509146,1.1848636,1.3542346,-4.232373,-0.8001328,-1.6673615,9.549519,-3.936092,0.18874918,1.4666481,-0.007039845,-5.987172,2
671,-5.505261,-0.37395385,12.515766,-7.3199444,2.5393674,1.3551966,1.2613008,-4.6858993,-0.09141533,-0.6277039,7.2763085,-3.3656397,-0.13523307,0.9313887,0.93219006,-5.1491857,2
672,-4.406654,-0.5566934,11.900982,-5.5151296,1.0023835,0.8292137,1.5861413,-4.734983,-0.31219503,-1.21667,7.2401958,-3.4283497,0.27669322,1.4420445,0.013414159,-5.1987066,2
673,-5.745144,-1.0008413,13.064212,-7.30044,1.7501861,1.43151,0.97114414,-5.2247767,0.12585731,-1.0939718,8.33805,-4.1810365,0.67835444,1.1495094,-0.3324519,-5.7262096,2
674,-4.052004,-0.7812992,10.519514,-5.2772393,0.42927793,1.0829614,0.89867365,-4.252434,-0.19665106,-1.1447878,7.267466,-3.7462237,0.632035,1.2796997,0.44701758,-5.3567204,2
675,-4.6210647,-0.9694331,10.220014,-6.1391745,0.6454387,1.4828341,-0.38147077,-4.4901676,0.009342555,-1.2669101,7.354883,-3.5371273,0.42247605,1.7340069,-0.25787267,-5.5149355,2
676,-4.310893,-1.1368831,9.644873,-5.8991065,0.46801496,1.3768172,-0.32518318,-3.747143,-0.8974145,-2.0207062,9.993199,-4.916877,0.81601477,2.890714,-1.8578318,-6.338527,2
677,-3.5961087,-0.60604006,9.537323,-5.7985497,1.3982599,2.8687294,-0.47805944,-3.1738226,-0.37700623,-1.5567443,9.564422,-5.1519675,0.7273764,1.9671011,-0.65251005,-5.923285,2
678,-3.829424,-0.5439286,9.890579,-5.6048274,0.56744903,2.5368125,-0.35334337,-4.1456437,-0.74427617,-2.1704156,10.382793,-4.6901956,1.245434,1.6779855,-0.96862435,-6.492473,2
679,-1.6847408,0.72165215,10.858325,-5.2556467,-0.32229125,4.4907503,0.98552185,-5.3651967,-0.6737585,-2.3571427,10.541123,-2.622393,1.0474446,1.0158981,-1.5152817,-7.34246,2
680,-1.0756779,-0.08883437,11.016234,-4.3717866,-0.53379285,4.2596555,1.3859618,-5.4607177,0.22973455,-1.3446674,8.670895,-1.371545,0.8949542,0.9339236,-2.434486,-6.8219285,2
681,-3.2815185,0.4864253,11.031922,-5.836196,1.1867737,3.616355,1.4001911,-4.7679024,-0.7897318,-2.13548,7.326999,-1.7085683,0.9879781,0.9161648,-0.44205698,-5.7362103,2
682,-1.1115631,0.5048304,10.949614,-4.240105,-0.39534026,4.2853885,1.2859952,-5.6087112,0.97157663,-0.85928947,6.5784125,-2.0778313,0.6975554,0.30739945,-1.382375,-5.346926,2
683,-2.7957191,0.12202195,11.998227,-5.438231,0.8194434,3.4811552,2.005968,-5.3959613,0.2010525,-2.0236382,6.760322,-1.8667837,0.9225306,0.31763288,-0.577667,-5.578395,2
684,-2.202606,0.7229961,10.625117,-4.698704,0.75432664,3.9961514,1.5808759,-4.796142,0.40701512,-1.6739593,6.9802165,-1.4978578,0.9998003,0.14259242,-1.4166864,-5.4343143,2
685,-2.461862,0.095928915,11.194339,-4.87994,1.0437334,3.4522123,1.948123,-4.7786293,-0.37172738,-1.880651,8.839469,-2.5959814,1.1123515,0.7068041,-1.181095,-5.8416424,2
686,-1.283939,0.8886502,9.899526,-3.7286243,0.36264366,4.3576384,1.7874904,-4.886789,0.30540115,-1.464742,8.027438,-2.8303974,0.9480878,0.4628765,-1.8713211,-5.4247127,2
687,-2.2869143,0.38939065,10.630234,-4.949714,0.25449914,3.5046916,1.6349171,-4.8813267,0.21911468,-1.3292611,6.9559846,-2.5978143,0.5947499,0.80700946,-1.2665809,-5.5135303,2
688,-1.7527381,0.82301384,9.537881,-4.1088085,0.2627842,5.082811,1.5980687,-4.7434487,1.8122258,-0.0018250141,5.600826,-2.0837975,0.28644872,0.33639136,-2.076381,-5.2378473,2
689,-2.6190858,0.18551755,9.719114,-4.5952606,1.0690299,3.3492634,2.2102273,-4.25781,1.0345389,-0.47132584,7.311959,-3.1830928,0.3160106,1.4260913,-3.3659294,-5.933563,2
690,-1.5735861,0.6819772,9.399455,-3.8767009,0.3505424,4.7861385,1.7824308,-4.598492,2.2330186,0.3139156,4.363123,-1.556474,0.07788579,0.20289743,-2.32539,-4.4659925,2
691,-1.0480915,0.4390447,10.92617,-4.27737,-0.775966,5.0105095,1.5233105,-5.86242,1.7975558,-0.08840877,6.007063,-2.3793113,0.052083217,0.61136264,-2.3513231,-5.3355317,2
692,-1.9121611,0.11840909,9.759644,-3.584928,0.42102626,3.4518235,1.9436595,-4.5502863,1.439515,0.069978125,8.299579,-3.2601552,0.16655645,0.7303303,-2.0782337,-6.391355,2
693,-1.3092183,-0.48088413,9.76718,-3.4042492,0.37467778,2.330451,1.9535924,-4.532635,0.74195755,-0.073428504,9.113747,-4.030349,0.34212434,1.9043213,-3.2272296,-6.940107,2
694,-2.1531665,0.33645362,10.041694,-4.652233,0.9756148,4.747856,0.9559978,-5.1071196,1.8994251,1.0741386,5.3127007,-2.429247,-0.27561396,0.8747019,-1.6909424,-5.118085,2
695,-1.3133578,0.16767594,9.595462,-3.4153547,0.6991203,2.8352542,1.6146159,-4.7007527,4.141831,1.551855,5.297559,-2.1185472,0.7489015,0.21593483,-4.623769,-6.116742,2
696,-2.586688,0.43938634,9.895127,-5.4268646,1.4751292,4.62462,0.6310368,-4.8544216,0.769596,-0.68267226,8.770634,-3.7092857,1.1134613,1.1697965,-3.2013838,-6.294983,2
697,-1.6680647,0.2633969,10.260571,-3.9292083,1.1348629,3.034772,1.8262733,-4.7541995,3.5605996,1.1716772,8.684387,-3.979776,0.23258092,0.8127703,-3.3638425,-7.2674885,2
698,-2.7271082,1.1002885,9.895066,-5.1198535,1.7167668,3.9660966,1.3892324,-4.506349,2.1409342,0.206125,6.0880175,-2.7419562,0.19165455,0.4431201,-2.2740233,-5.132169,2
699,-2.0891514,-0.6695009,12.692749,-4.7753553,0.7181128,3.3448176,1.6864018,-5.5379086,5.223138,2.6928196,5.127695,-2.1586046,-0.8343351,0.49285915,-3.018994,-6.4377666,2
700,-2.8541875,0.6070223,9.971167,-4.626127,1.5780715,4.425449,1.2232466,-4.8793054,2.8875036,0.89559084,6.6388907,-3.1760025,-0.3019364,0.74629825,-2.0126684,-6.1557817,2
701,-1.8435519,-0.99445045,13.084565,-5.0262685,0.31937224,3.544533,1.9346198,-6.4602585,3.262124,0.45743573,8.349841,-3.1020143,0.6475512,0.13441812,-2.3287258,-7.166252,2
702,-2.2965002,0.25885943,9.926454,-4.572233,-0.21184464,5.0571465,-0.9709782,-5.344914,1.0412443,-1.0155787,10.260375,-3.5944197,1.1420518,0.37451625,-2.024978,-6.616698,2
703,-1.1880808,-1.165315,10.815687,-3.6156008,-1.586968,3.6891663,0.09752199,-5.871738,2.709425,0.26113397,7.4313474,-2.3483908,0.6457539,-0.33309278,-1.6191723,-6.3980002,2
704,-1.8835186,-0.14841148,9.079219,-4.862763,-0.20623243,4.2496467,-0.5670107,-4.718444,2.2398236,0.020928418,9.375624,-3.845236,0.89027387,0.38416064,-2.7933083,-6.8830156,2
705,-0.49425483,-1.4115585,10.08003,-3.347627,-1.2993306,3.2236302,-0.22129662,-5.3518004,4.2452073,0.958602,4.830333,-0.98632646,-0.32189333,-0.59025854,-1.6499109,-5.924149,2
706,-1.003801,-0.067225,9.08795,-3.356877,-0.6270216,3.626407,0.7161721,-4.9909506,2.1690483,0.20783743,9.927126,-4.009804,0.8317046,0.77706254,-2.765273,-7.34251,2
707,-1.2953327,-0.37850037,10.416633,-3.9766603,-0.28291732,3.1942184,0.95374537,-4.9988985,3.283595,0.54744446,6.543876,-2.1323006,0.0034733117,0.30326673,-2.1645122,-6.2908797,2
708,-1.0559078,0.9847329,9.943443,-3.3491566,-0.56058156,4.9241943,0.9675148,-5.020086,2.0917866,0.15858205,7.528225,-3.0203128,0.5493709,0.5835732,-1.5575839,-6.1089387,2
709,-0.49696457,0.19536798,10.067708,-3.2635765,0.17328161,3.6647098,1.7722405,-4.340138,3.3066785,0.814953,6.2490287,-1.6402359,-0.6859509,0.9169156,-2.5754251,-6.5008764,2
710,-0.22886835,0.58172965,8.388328,-2.1380522,-0.56515896,2.8427353,2.0168557,-3.8512485,3.77324,1.1850876,6.5255475,-3.0488575,-0.32960838,0.6422313,-2.2368834,-6.4709415,2
711,-0.81883514,0.028379485,9.944267,-3.116718,-0.05265308,2.8477092,1.2250264,-4.5227475,2.0553,0.54975843,6.4898834,-2.0509725,-0.014149014,1.1140215,-2.7882636,-5.6584578,2
712,-0.55163443,-0.8830571,9.021022,-3.4633262,-1.2107867,2.125263,0.57306504,-4.650306,1.8722728,0.2761524,7.190934,-2.5135887,0.43806708,0.390099,-1.6075808,-5.948196,2
713,-0.2467352,-0.4485819,9.106393,-3.109315,-0.6147932,2.5281537,0.3991195,-4.548742,-0.39737797,-1.6324339,8.311421,-1.9531507,0.19121148,2.3401182,-2.354225,-6.579525,2
714,-0.52993757,-1.0771859,9.438838,-2.9208622,-0.815049,3.164594,0.5236062,-5.4802656,0.88990617,-1.6418657,8.772856,-1.3790405,0.9570825,0.8769249,-3.104202,-7.1249986,2
715,-1.1765758,-0.31960365,9.894045,-3.9406557,0.09471269,2.8286197,0.5945383,-4.9961143,-0.23352677,-2.5663779,9.040412,-1.1914731,1.4204487,0.3110144,-1.964012,-6.585233,2
716,-1.0391555,-1.1068814,9.908024,-2.5246994,0.2010068,3.2490492,2.1377003,-5.172702,0.6320735,-1.4026873,7.1198187,-1.0053964,0.96884227,0.4647554,-2.2077835,-6.045829,2
717,-2.2013886,-1.7508231,13.249802,-3.7501724,0.13402086,2.4292917,1.8726236,-6.376017,2.907439,0.06881777,6.649717,-1.9641556,0.21622209,0.38471994,-2.0574014,-6.0847106,2
718,-3.058488,-1.2153128,12.797898,-4.769575,-0.33825347,3.0413396,1.289328,-6.6448,2.845109,-0.1853902,8.660684,-2.0534515,0.70038056,-0.08546202,-3.3497076,-6.6280394,2
719,-2.5233948,-0.62616324,10.855479,-3.315865,1.4518478,3.8954537,0.9795909,-5.331001,2.0523157,-0.8056968,9.630348,-3.443359,1.046193,0.47437826,-3.6141458,-6.433278,2
720,-3.6388686,-1.0937315,11.873491,-5.355969,0.08762632,3.510194,0.22847985,-5.566929,0.19534835,-2.5643475,11.804683,-3.0730011,2.2888954,0.21135566,-4.0626373,-6.779243,2
721,-2.3616219,-1.3258264,11.467952,-4.2431574,1.3559362,3.4619548,0.45872366,-5.017262,3.2314734,0.4472655,7.948882,-2.482496,1.3727057,-0.29480758,-4.9030337,-6.092485,2
722,-3.3442376,-1.8859833,14.166744,-5.1266565,0.12957639,2.8814356,1.3817201,-6.5351696,2.3465545,-0.4346453,7.627283,-2.039865,1.6905705,0.19022131,-4.453903,-6.098289,2
723,-2.383534,-1.1212476,11.098921,-3.996872,1.8951702,4.3303313,0.445419,-4.9899225,3.3379986,0.8502497,5.842625,-1.8426739,1.0556654,0.026730694,-4.2806664,-5.1986337,2
724,-2.6875737,-0.62248963,11.47349,-5.255553,1.4859264,4.577394,-0.30345592,-5.463491,1.7181399,-1.4463322,9.786934,-3.4055336,1.6530844,0.008188433,-4.5997734,-6.5481663,2
725,-2.819539,-0.85635364,12.360499,-5.379743,1.9934535,3.46059,0.91082305,-5.674405,1.8745016,-0.48061532,7.0784945,-2.5912268,1.479383,0.15178682,-3.6446652,-5.5616,2
726,-2.2459881,-0.6938542,11.503768,-4.4648337,0.8009057,3.1646948,1.5330931,-5.1514134,0.5812335,-1.7427474,9.661462,-2.9568615,2.2023752,0.43288705,-3.9314342,-6.2588625,2
727,-2.2926028,-0.47523522,12.743387,-4.687055,0.97544867,3.6187522,2.1491692,-5.5193267,2.3591366,0.12548941,7.7801433,-2.15276,1.8013139,-0.24759473,-4.3283277,-5.569066,2
728,-2.0417726,0.018928789,10.200192,-4.514159,1.0423069,3.2688189,1.245984,-4.5895324,0.88665015,-1.7049983,10.536924,-3.3240528,1.8642858,-0.1773528,-3.772294,-5.947867,2
729,-1.3239387,-0.9749775,12.618561,-3.0813386,0.30052364,3.4060526,1.9607725,-6.516776,2.8787808,0.49535108,6.3271036,-1.9432751,1.30043,-0.46287438,-3.1104167,-5.2907844,2
730,-1.7253104,-0.76850855,12.153453,-4.053998,-0.67971826,3.3520436,1.1441255,-6.117656,-0.40206322,-1.5100482,11.877771,-4.826517,2.2167227,0.8784333,-4.2816563,-5.99314,2
731,-1.9287132,-0.4583062,11.753343,-3.80315,0.8532913,3.3687973,1.4167094,-5.8315597,2.173265,0.02033653,8.54912,-2.94534,1.3101689,0.07427427,-4.899231,-5.6304955,2
732,-2.7121456,-0.10765212,12.051681,-4.7324314,1.2719592,2.6826868,1.6865416,-5.4006205,1.7453014,0.07207658,7.06023,-3.014341,0.9121439,0.7384323,-3.4021366,-5.725971,2
733,-2.7949243,-0.28277883,10.893162,-4.3770294,1.9008086,2.857242,1.0842874,-5.0543165,2.6447616,0.9457934,6.701422,-3.0587645,0.70220095,0.13294674,-3.181946,-5.491856,2
734,-2.626376,0.8007634,11.695009,-4.7892003,1.5455968,3.2815173,1.869954,-5.435552,0.8359077,-0.9201055,9.571162,-4.0064654,1.3028799,0.45809078,-2.6803849,-6.1636524,2
735,-3.4343102,-0.5879369,12.294841,-5.3102155,2.1845205,2.4851458,0.9881983,-5.618458,0.68930465,-0.75589126,10.182453,-3.9984045,1.6693032,0.38639325,-2.808921,-6.3462977,2
736,-3.235029,0.16630517,11.114235,-4.6824293,2.2361925,2.8660235,1.0058296,-5.3548145,0.0054624267,-1.0724374,9.956283,-3.6461246,2.0960712,0.17640577,-3.3996801,-5.823729,2
737,-3.432961,0.14442858,11.249524,-4.6331434,3.3836176,2.4723,0.96663535,-5.071008,1.7406163,0.21727689,8.25951,-3.4014611,0.8373207,-0.3081319,-1.647759,-5.4798646,2
738,-3.1708658,-0.44816163,11.886746,-4.476452,2.5062754,2.4311004,1.0382887,-5.761923,0.33642074,-0.9770285,9.747094,-3.9133797,1.1737933,0.22909182,-1.8298756,-6.31994,2
739,-3.3810883,-0.35954008,10.986635,-3.3304176,3.0043695,2.4040582,0.9175311,-5.330264,0.69777364,-0.91019005,10.801984,-4.3262196,1.2632031,-0.050359506,-2.09867,-6.1938343,2
740,-3.1369154,-0.45338342,11.82812,-4.230525,1.3238778,1.5616845,0.81790924,-6.5438614,0.28596258,-1.5306765,10.966943,-4.0950503,1.603419,0.17929476,-1.5659919,-6.3839636,2
741,-2.915289,-0.3594009,10.116221,-3.2022054,2.5370069,2.2623203,0.38657072,-5.5360193,0.8028562,-0.92964196,9.958805,-3.3454788,1.1593318,-0.44975236,-0.9728247,-6.031346,2
742,-2.6966856,-0.043358963,11.332584,-3.4800932,2.196776,1.3563812,0.95708776,-5.8916364,-0.20374353,-1.355822,12.535289,-5.3744497,2.0418134,0.85925883,-2.791692,-6.9917836,2
743,-3.0768583,-0.22799547,10.866048,-3.3514278,2.714542,1.6546243,0.9423574,-5.335903,0.30363873,-1.384275,10.632439,-3.5754442,1.4492366,0.23083338,-1.7028269,-6.3677235,2
744,-2.9624753,0.053423632,11.608191,-3.8850596,2.3007996,1.290429,0.86461854,-6.1555347,0.48805326,-1.5593766,12.400191,-5.2992744,2.0958867,0.3897918,-2.850742,-7.0689793,2
745,-3.5279405,0.31071565,10.65272,-4.009714,3.3010294,1.5154068,0.9829102,-4.8696275,-0.44099328,-2.4027374,12.694053,-4.184799,2.1036842,0.2628701,-2.7619982,-7.2460647,2
746,-3.6599143,0.22953545,11.095011,-4.654704,3.0051243,1.060916,0.8298405,-5.3151197,0.1330636,-2.0946238,12.844164,-4.545911,1.9980252,0.30280426,-2.6775665,-7.306596,2
747,-4.4896255,-0.15008299,12.043171,-4.7626867,4.091262,2.3179436,0.45169815,-5.4322596,-0.3349062,-2.5005934,13.017339,-3.692109,1.9870358,0.3006282,-3.2879415,-6.9764085,2
748,-4.8394656,-0.19558267,13.297717,-5.7520666,3.984302,1.4079074,0.7869522,-6.086736,-0.5266148,-2.917536,13.180483,-3.7308385,1.6883858,0.6201322,-2.2291605,-7.7904477,2
749,-5.0263486,-0.16139972,11.498456,-5.24582,4.767643,1.9475236,0.35274208,-4.85012,-0.18291385,-2.4301906,12.724075,-3.8171191,1.6057463,0.1995507,-2.2551315,-7.1114864,2
750,-4.852387,1.023153,12.29061,-5.7980285,4.734954,1.301743,0.7674887,-5.873413,-0.6216213,-2.8419037,13.587501,-3.1869297,2.1612327,0.37943703,-2.9925237,-8.055575,2
751,-3.8224778,1.4595279,10.119464,-5.2911034,4.3922834,1.8029519,0.30240515,-4.57304,-0.27410924,-2.4819572,11.965308,-3.2233517,1.5383196,0.6073469,-2.1011488,-6.7542,2
752,-4.362743,0.5795575,12.051198,-5.837799,3.8862255,1.6740779,-0.023769427,-6.4238944,-0.46663168,-2.645791,12.233772,-2.5431745,1.2800742,0.74635136,-1.9271394,-7.565123,2
753,-3.3110862,0.49486056,9.456996,-4.7168937,3.890395,1.9789752,0.092698224,-3.783438,-0.4026373,-2.2425306,12.54847,-3.5478694,1.0433339,0.64858717,-1.7293837,-7.383247,2
754,-4.541642,0.43874708,10.644545,-5.8033657,3.860528,1.3413106,0.17030072,-4.860285,-1.5702492,-3.043704,12.371436,-1.7242726,1.024043,0.9442045,-1.3498399,-7.5550375,2
755,-2.8269675,1.2729281,8.587406,-4.4760494,2.8176298,2.4643807,-0.5900158,-3.962464,-0.63729995,-1.7882624,9.545583,-2.779948,0.8483819,0.5102756,-0.80582166,-5.580496,2
756,-3.7761536,1.3980733,10.455012,-5.8904495,2.8794644,2.0395021,0.03197983,-5.3192015,-1.3737806,-2.2587705,11.898522,-2.2979515,1.2898208,0.82307833,-1.6914682,-7.034606,2
757,-2.4945776,1.1558135,10.160832,-4.9219484,2.64314,2.3290606,0.28613558,-4.991457,-0.68300396,-1.8983364,12.576565,-3.8748083,1.2291173,0.8329257,-1.9997922,-7.075889,2
758,-2.848443,0.7134453,9.6454735,-4.3824415,2.392793,2.1387715,-0.01796253,-5.0464106,-0.92357814,-1.8429829,12.647075,-2.9266474,1.0080943,0.7066351,-1.8254522,-7.135119,2
759,-2.9782147,0.9210508,10.358662,-5.983512,2.5667453,2.2583144,0.20305838,-4.6447463,-0.7008992,-1.8226469,12.753555,-3.5766056,1.1696024,0.5405165,-1.4681414,-7.184327,2
760,-3.299776,1.1432211,8.565997,-4.4723945,3.3025997,2.4411333,-0.22681494,-4.177956,-0.9243168,-1.9139787,14.47363,-4.3080378,1.405794,0.6270102,-2.4008803,-7.6602564,2
761,-3.6138816,0.207885,10.726433,-6.139626,2.6778226,1.8396106,0.6807491,-4.7579107,-0.73868763,-1.8348635,12.508933,-4.0896606,1.0429564,0.51771724,-1.164328,-6.8618503,2
762,-3.4770124,1.2689805,9.131832,-5.785969,2.0239444,3.095191,-0.733544,-4.3271623,-0.719569,-1.5158246,11.00354,-3.8955686,0.58483106,0.46400726,0.23949456,-6.464599,2
763,-3.7171507,0.40162706,10.158913,-5.9288583,2.051113,2.4408233,-0.447259,-4.639857,-0.4793896,-1.1193159,10.542942,-4.1012163,0.79890186,0.26903442,-0.08461434,-6.039934,2
764,-2.9404788,1.1301892,9.15931,-6.194631,1.2429992,2.72344,-0.21000595,-4.189177,-0.60407704,-1.1255649,10.207177,-3.730433,0.7251824,0.33220553,0.33952776,-6.351552,2
765,-3.1197727,-0.24794348,10.776047,-6.244748,1.1318494,2.186604,0.14502229,-5.1673994,-0.9917858,-1.4959687,10.330234,-4.1821394,0.91183174,0.6294575,0.12146941,-6.274141,2
766,-2.6600873,0.82696724,10.304445,-5.9715667,0.47069833,3.2881021,0.164282,-5.4940367,-1.1269555,-1.7576662,10.356506,-3.792702,0.3966167,0.48489937,1.312668,-6.387991,2
767,-3.7702098,-0.48382434,12.202578,-7.271073,1.050018,2.2278178,0.83265865,-5.3578076,-1.1324854,-1.6681949,12.077324,-4.4286222,0.8212786,0.9803853,-0.4557871,-7.1927876,2
768,-3.1946704,1.1658201,9.682498,-5.8979497,1.0516281,2.994218,0.58846647,-4.47355,-0.99870044,-1.2693471,10.778929,-4.1899896,1.0417773,0.6333696,-0.44832668,-6.136897,2
769,-2.7550488,-0.0009421287,10.75118,-5.7087455,0.4158028,2.15198,1.0083237,-5.1184535,-0.9634889,-1.3724161,10.546448,-4.2960987,0.5914513,1.0430994,-0.6944442,-6.049479,2
770,-3.1493394,0.887753,8.085615,-4.734818,1.1343409,2.6864934,0.54611546,-3.6099658,-0.97906166,-1.3464845,11.975489,-4.0827394,0.9620086,0.6576837,-0.4972559,-7.2113605,2
771,-2.4658458,-0.3158636,9.916737,-4.9642224,0.13006441,1.8924197,0.95476454,-5.1620255,-0.43194768,-1.6857398,12.129785,-4.599153,0.6321571,1.2980987,-1.6250038,-7.6093774,2
772,-2.6984308,-0.42502967,9.044534,-5.2318892,-0.05411546,2.6923058,-0.14347857,-4.560047,-1.0812536,-1.8911445,12.812168,-5.1887774,0.706393,1.5080245,-0.9787272,-7.792499,2
773,-2.4022138,-0.61940765,10.029579,-4.9443192,-0.17912218,2.8861992,-0.35556027,-5.07231,-0.98090154,-2.3944805,11.829509,-4.0075407,-0.16759461,2.7505846,-2.135349,-7.178034,2
774,-2.2413805,0.1008428,9.778202,-5.251832,-0.75396824,3.961667,-0.3084153,-5.5426674,-0.9234665,-2.242086,11.718827,-3.7587264,0.9680804,1.4238176,-2.002404,-7.2495074,2
775,-1.9630884,-0.6578358,10.784405,-4.8746066,0.40947938,3.1341295,0.7458096,-5.745214,-1.0695839,-2.368736,9.93119,-2.9899874,0.67356366,1.2997535,-0.826509,-5.940281,2
776,-3.1515498,-1.0531214,10.669935,-4.6786466,-0.2881115,1.7683619,1.0283581,-5.470193,-0.4144205,-1.8529601,8.7612095,-1.7994152,0.8698437,0.724488,-1.1938053,-6.2003694,2
777,-4.435816,0.13141227,8.917507,-4.5946045,1.2883171,3.975669,-1.6621712,-4.6894293,-0.25854963,-1.0063964,7.2364264,-2.900362,0.5370251,1.068262,-0.83282995,-4.914227,2
778,-5.1671486,-0.20271084,9.975405,-5.1110272,1.9607406,2.3377917,-0.8722364,-4.927068,-0.6842193,-1.5644246,8.945516,-3.3554902,1.0661312,1.0322946,-0.87804973,-6.1897717,2
779,-4.4869614,0.7314845,8.876677,-4.2890887,3.030356,3.1403263,-0.3661924,-3.7677512,-0.7728074,-1.8895826,7.997042,-2.0736341,1.003576,1.0177867,-1.327387,-5.782511,2
780,-5.1103706,0.35167,10.685679,-5.1168876,2.9237309,2.4762363,-0.20640962,-4.7601056,-0.6430691,-1.5116959,8.80452,-3.197093,1.0976027,1.139595,-0.8763505,-5.8393817,2
781,-4.263158,1.0542599,9.99637,-4.930854,3.1601024,3.445983,0.1363771,-4.3394732,0.08551854,-0.92683494,7.3735943,-2.853008,1.3130853,0.67943233,-0.8715464,-5.4206934,2
782,-5.477279,0.14102884,12.070988,-6.278502,3.2116184,2.5056763,0.57003194,-5.301757,-1.1496675,-1.9727166,10.882212,-3.617245,1.3731426,1.0590669,-0.33336827,-6.863752,2
783,-3.9920895,0.4362361,10.8386,-5.6048436,2.7184944,2.857326,0.17296754,-4.709931,-0.6412625,-1.45467,8.54569,-2.714258,1.5600418,0.82696635,-1.2613212,-5.8228297,2
784,-4.6583133,0.42383057,12.449983,-6.075704,2.4394119,2.312044,0.8686726,-5.64401,-1.1066666,-2.0591006,10.617024,-3.0701098,1.3683499,0.9102128,-0.81580865,-6.4565873,2
785,-3.6964252,0.122270755,10.606466,-5.3294654,1.2583278,3.8857725,-0.19490993,-5.325881,-0.7418305,-1.5745919,7.426396,-2.4763145,1.3289933,0.8224608,-0.52790177,-5.051754,2
786,-4.7711306,0.014651814,12.727709,-6.418707,1.4244381,4.5505285,0.19576997,-6.222898,-0.79443306,-1.5494279,7.113861,-2.5728374,0.7746934,0.9019242,0.048850656,-4.775729,2
787,-2.119666,1.0713882,9.077345,-4.522299,0.06400435,6.7288694,-1.3081948,-5.7501044,-0.8254838,-1.3216686,6.7199616,-3.578574,0.34345084,2.5082998,-1.3678466,-4.05153,2
788,-2.7901998,0.8745271,11.522059,-6.2542,0.89013416,7.3819003,-0.9141384,-6.798293,-0.9391565,-1.5506428,8.787141,-3.5320292,0.6632713,1.7732011,-1.1266036,-5.5142436,2
789,-1.6442909,1.6814138,9.670998,-5.6381497,-0.53611577,7.371518,-1.1736513,-6.7460303,-0.940354,-1.1873884,9.183204,-4.234299,0.8864029,2.588222,-2.620045,-5.5611258,2
790,-3.0134516,1.2951487,11.151598,-6.113268,0.9375945,5.508956,-0.06700586,-6.803015,-1.6667088,-2.1359358,11.523386,-3.9382489,1.1206417,1.7994075,-1.7767643,-6.998668,2
791,-1.8625206,1.3807864,12.636974,-5.9386177,0.52826107,5.660967,0.24525349,-7.205964,-1.2759258,-1.2683347,8.827472,-3.6841915,0.7633173,2.2975743,-1.8773476,-5.391876,2
792,-3.5195682,0.9530551,12.774679,-6.386575,1.0965626,5.279401,0.08822891,-7.287096,-1.3791411,-1.4005673,8.880801,-3.571928,0.8386206,2.0121017,-1.0208352,-5.604197,2
793,-3.3488727,0.9466081,11.12263,-5.9553304,1.4413226,5.941683,-0.058645297,-6.3820724,-1.311229,-1.8623617,8.307559,-2.4225388,1.1944637,0.87451595,-0.1907233,-5.261979,2
794,-3.5991237,0.8659319,11.854602,-6.222736,1.8079891,5.0994287,0.43524703,-6.795518,-2.2961137,-2.4389377,10.949708,-3.083535,1.328938,1.971916,-1.4524643,-6.2890368,2
795,-3.353305,0.66610605,11.63473,-5.7119465,1.7749426,5.073208,0.69281936,-6.8687763,-1.18609,-1.6588235,8.700867,-3.043805,1.3806701,0.62014407,-0.08523387,-5.352246,2
796,-3.3699381,0.39590177,12.9868765,-5.151014,1.0313363,5.6984863,0.9651277,-7.265601,-0.9587953,-1.414266,9.416273,-2.9200714,0.6520165,1.6528288,-0.76841724,-6.4527555,2
797,-2.4365973,0.83943605,11.392632,-4.9151397,1.0293727,6.155572,0.57750887,-6.7845783,-0.5905268,-1.1836712,8.547308,-2.4246564,0.26775485,1.6310507,-0.68362606,-5.7664824,2
798,-1.9145879,-0.16599421,13.260955,-3.829941,0.4267321,5.1126976,1.3341173,-7.366249,-0.9469606,-1.294271,9.543871,-3.2833962,0.3045339,1.9970937,-1.7274733,-5.8362556,2
799,-2.5345232,0.51435435,11.686364,-4.933915,0.92618483,4.8483357,1.4334707,-6.348395,-0.9628952,-1.9073303,10.084659,-2.99758,1.241291,0.8510483,-1.2406486,-6.077019,2
800,-2.2276804,-0.3166219,12.618778,-4.55766,-0.61657596,4.703574,1.2135797,-6.949698,-0.86144125,-1.4043484,10.781874,-3.604967,0.9047423,2.0787878,-2.8607702,-6.6306787,2
